"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00026471","PHANTOM RANCH, AZ US","2024-02-21",,,"0.05","0.0","0.0","61","45",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-02-22",,,"0.00","0.0","0.0","66","41",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-02-23",,,"0.00","0.0","0.0","71","40",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-02-24",,,"0.00","0.0","0.0","71","40","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-02-25",,,"0.00","0.0","0.0","73","42",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-02-26",,,"0.00","0.0","0.0","71","52",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-02-27",,,"0.00","0.0","0.0","72","47",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-02-28",,,"0.00","0.0","0.0","67","40",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-02-29",,,"0.00","0.0","0.0","74","46",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-01",,,"0.00","0.0","0.0","78","40","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-02",,,"0.00","0.0","0.0","78","40","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-03",,,"0.00","0.0","0.0","70","56","63",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-04",,,"0.00","0.0","0.0","72","54","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-05",,,"0.00","0.0","0.0","74","46","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-06",,,"0.00","0.0","0.0","69","51",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-07",,,"0.00","0.0","0.0","68","46","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-08",,,"0.05","0.0","0.0","69","47","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-09",,,"0.00","0.0","0.0","69","41","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-10",,,"0.00","0.0","0.0","70","47","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-11",,,"0.00","0.0","0.0","75","47",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-12",,,"0.00","0.0","0.0","71","56","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-13",,,"0.00","0.0","0.0","67","54","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-14",,,"0.03","0.0","0.0","61","44","56",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-15",,,,"0.0","0.0","56","45","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-16",,,,"0.0","0.0","61","40",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-17","    3","0.25",,"0.0","0.0","65","40",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-18",,,"0.50","0.0","0.0","67","45","51",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-19",,,"0.00","0.0","0.0","69","45",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-20",,,"0.05","0.0","0.0","77","45","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-21",,,"0.00","0.0","0.0","80","47","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-22",,,"0.00","0.0","0.0","80","48","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-23",,,"0.00","0.0","0.0","80","48","71",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-24",,,"0.36","0.0","0.0","71","43","52",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-25",,,"0.00","0.0","0.0",,,,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-26",,,"0.00","0.0","0.0",,,,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-27",,,"0.00","0.0","0.0","79","59","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-28",,,"0.00","0.0","0.0",,,,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-29",,,"0.00","0.0","0.0","78","60","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-30",,,"0.00","0.0","0.0","78","56","71",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-03-31",,,"0.24","0.0","0.0","72","46","58",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-01",,,"0.01","0.0","0.0","66","44","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-02",,,"0.00","0.0","0.0","74","44","63",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-03",,,"0.00","0.0","0.0","81","47","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-04",,,"0.00","0.0","0.0","85","47","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-05",,,"0.01","0.0","0.0","76","53","57",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-06",,,"0.11","0.0","0.0","62","38","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-07",,,"0.00","0.0","0.0","71","42","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-08",,,"0.00","0.0","0.0","72","43","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-09",,,"0.00","0.0","0.0","75","44","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-10",,,"0.00","0.0","0.0","82","48","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-11",,,"0.00","0.0","0.0","88","48",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-12",,,"0.00","0.0","0.0","91","53",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-13",,,"0.00","0.0","0.0","86","59","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-14",,,"0.00","0.0","0.0","82","60","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-15",,,"0.00","0.0","0.0","73","50","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-16",,,"0.00","0.0","0.0","82","50","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-17",,,"0.00","0.0","0.0","91","50","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-18",,,"0.00","0.0","0.0","90","59","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-19",,,"0.00","0.0","0.0","90","56","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-20",,,"0.00","0.0","0.0","92","57","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-21",,,"0.00","0.0","0.0","94","58","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-22",,,"0.00","0.0","0.0","96","59","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-23",,,"0.00","0.0","0.0","93","62",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-24",,,"0.00","0.0","0.0","90","62","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-25",,,"0.01","0.0","0.0","84","60",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-26",,,"0.19","0.0","0.0","84","55","55",,,,"    1",,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-27",,,"0.05","0.0","0.0","69","51",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-28",,,"0.00","0.0","0.0","81","52",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-29",,,"0.00","0.0","0.0","90","53",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-04-30",,,"0.00","0.0","0.0","93","57","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-01",,,"0.00","0.0","0.0","90","62","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-02",,,"0.00","0.0","0.0","88","54","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-03",,,"0.00","0.0","0.0","91","61","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-04",,,"0.00","0.0","0.0","91","61","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-05",,,"0.20","0.0","0.0","84","63","64",,,,,,"    1"
"USC00026471","PHANTOM RANCH, AZ US","2024-05-06",,,"0.00","0.0","0.0","78","46","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-07",,,"0.00","0.0","0.0","88","58","71",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-08",,,"0.00","0.0","0.0","88","58","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-09",,,"0.00","0.0","0.0","81","61",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-10",,,"0.00","0.0","0.0","84","60",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-11",,,"0.00","0.0","0.0","81","54","71",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-12",,,"0.00","0.0","0.0","90","54","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-13",,,"0.00","0.0","0.0","96","59","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-14",,,"0.00","0.0","0.0","94","64","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-15",,,"0.10","0.0","0.0","94","65","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-16",,,"0.00","0.0","0.0","94","57","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-17",,,"0.00","0.0","0.0","100","57","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-18",,,"0.00","0.0","0.0","100","57","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-19",,,"0.00","0.0","0.0","100","57","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-20",,,"0.00","0.0","0.0","91","72","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-21",,,"0.00","0.0","0.0","91","61",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-22",,,"0.00","0.0","0.0","93","66","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-23",,,"0.00","0.0","0.0","94","63","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-24",,,"0.00","0.0","0.0","94","67","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-25",,,"0.00","0.0","0.0","91","71","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-26",,,"0.00","0.0","0.0","96","65","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-27",,,"0.00","0.0","0.0","101","64","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-28",,,"0.00","0.0","0.0","101","64",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-29",,,"0.00","0.0","0.0","103","65","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-30",,,"0.00","0.0","0.0","103","67","96",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-05-31",,,"0.00","0.0","0.0","105","68","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-01",,,"0.00","0.0","0.0","105","68","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-02",,,"0.00","0.0","0.0","105","68","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-03",,,"0.00","0.0","0.0","102","68","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-04",,,"0.00","0.0","0.0","104","77","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-05",,,"0.00","0.0","0.0","109","72","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-06",,,"0.00","0.0","0.0","114","73","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-07",,,"0.00","0.0","0.0","111","79","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-08",,,"0.00","0.0","0.0","108","73","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-09",,,"0.00","0.0","0.0","104","76","97",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-10",,,"0.00","0.0","0.0","106","72",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-11",,,"0.00","0.0","0.0","111","72","101",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-12",,,"0.00","0.0","0.0","113","74","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-13",,,"0.00","0.0","0.0","106","78","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-14",,,"0.00","0.0","0.0","106","77","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-15",,,"0.00","0.0","0.0","111","75","102",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-16",,,"0.00","0.0","0.0","107","77","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-17",,,"0.00","0.0","0.0","102","72","97",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-18",,,"0.00","0.0","0.0","101","77",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-19",,,"0.00","0.0","0.0","103","70","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-20",,,"0.00","0.0","0.0","108","71","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-21",,,"0.00","0.0","0.0","108","83",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-22",,,"0.00","0.0","0.0","108","79","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-23",,,"0.00","0.0","0.0","108","78","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-24",,,"0.00","0.0","0.0","108","78","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-25",,,"0.01","0.0","0.0","110","82","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-26",,,"0.00","0.0","0.0","108","83","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-27",,,"0.02","0.0","0.0","102","80","102",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-28",,,"0.00","0.0","0.0","110","82","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-29",,,"0.00","0.0","0.0","110","79","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-06-30",,,"0.00","0.0","0.0","110","82","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-01",,,"0.00","0.0","0.0","108","85","102",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-02",,,"0.00","0.0","0.0","110","78","102",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-03",,,"0.00","0.0","0.0","112","77","107",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-04",,,"0.00","0.0","0.0","113","78",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-05",,,"0.00","0.0","0.0","111","77","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-06",,,"0.00","0.0","0.0","113","74",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-07",,,"0.00","0.0","0.0","115","74","109",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-08",,,"0.00","0.0","0.0","113","78","106",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-09",,,"0.00","0.0","0.0","115","79","109",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-10",,,"0.00","0.0","0.0","116","75","108",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-11",,,"0.00","0.0","0.0","116","83","109",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-12",,,"0.00","0.0","0.0","114","84","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-13",,,"0.00","0.0","0.0","114","83","91",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-14",,,"0.00","0.0","0.0","112","82","97",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-15",,,"0.00","0.0","0.0","108","83","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-16",,,"0.00","0.0","0.0","110","76","101",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-17",,,"0.00","0.0","0.0","111","77","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-18",,,"0.00","0.0","0.0","109","84","97",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-19",,,"0.12","0.0","0.0","110","78","91",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-20",,,"0.00","0.0","0.0","113","76",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-21",,,"0.14","0.0","0.0","105","77","93",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-22",,,"0.00","0.0","0.0","105","75","101",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-23",,,"0.00","0.0","0.0","108","77","101",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-24",,,"0.00","0.0","0.0","111","80","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-25",,,"0.00","0.0","0.0","111","87","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-26",,,"0.50","0.0","0.0","110","85","105",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-27",,,"0.00","0.0","0.0","108","80","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-28",,,"0.00","0.0","0.0","108","80","102",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-29",,,"0.00","0.0","0.0","109","78","103",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-30",,,"0.00","0.0","0.0","110","76",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-07-31",,,"0.00","0.0","0.0","112","76","106",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-01",,,"0.00","0.0","0.0","115","81","109",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-02",,,"0.00","0.0","0.0","109","85","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-03",,,"0.07","0.0","0.0","105","79","91",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-04",,,"0.00","0.0","0.0","106","75","93",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-05",,,"0.00","0.0","0.0","110","77","107",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-06",,,"0.00","0.0","0.0","108","80","103",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-07",,,"0.10","0.0","0.0","103","79","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-08",,,"0.37","0.0","0.0","106","74","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-09",,,"0.02","0.0","0.0","97","72","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-10",,,"0.00","0.0","0.0","104","78","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-11",,,"0.07","0.0","0.0","101","78","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-12",,,"0.00","0.0","0.0","101","73","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-13",,,"0.02","0.0","0.0","102","73",,,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-14",,,"0.00","0.0","0.0","104","73",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-15",,,"0.00","0.0","0.0","106","76","100",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-16",,,"0.00","0.0","0.0","109","73","104",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-17",,,"0.00","0.0","0.0","104","83","95",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-18",,,"0.10","0.0","0.0","96","78","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-19",,,"0.00","0.0","0.0","106","75","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-20",,,"0.06","0.0","0.0","111","76",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-21",,,"0.05","0.0","0.0","98","71",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-23",,,"0.00","0.0","0.0","99","68",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-24",,,"0.00","0.0","0.0","98","71",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-25",,,"0.00","0.0","0.0","99","71",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-26",,,"0.00","0.0","0.0","101","64","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-27",,,"0.00","0.0","0.0","104","67","98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-28",,,"0.00","0.0","0.0","102","70","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-29",,,"0.00","0.0","0.0","103","70",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-30",,,"0.00","0.0","0.0","100","74",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-08-31",,,"0.00","0.0","0.0","99","70",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-01",,,"0.00","0.0","0.0","103","70",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-02",,,"0.00","0.0","0.0","109","70","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-03",,,"0.00","0.0","0.0",,,,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-04",,,"0.00","0.0","0.0","107","70","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-05",,,"0.00","0.0","0.0","105",,"98",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-06",,,"0.00","0.0","0.0","104","71","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-07",,,"0.00","0.0","0.0","104","73","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-08",,,"0.00","0.0","0.0","100","73","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-09",,,"0.00","0.0","0.0","106","69","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-10",,,"0.00","0.0","0.0","104","69","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-11",,,"0.00","0.0","0.0","103","72","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-12",,,"0.00","0.0","0.0","103","71","96",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-13",,,"0.00","0.0","0.0","101","66","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-14",,,"0.00","0.0","0.0","102","69","95",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-15",,,"0.00","0.0","0.0","100","74","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-16",,,"0.00","0.0","0.0","95","75",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-17",,,"0.00","0.0","0.0","90","70","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-18",,,"0.00","0.0","0.0","93","62","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-19",,,"0.00","0.0","0.0","94","61","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-20",,,"0.00","0.0","0.0","91","63","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-21",,,"0.00","0.0","0.0","84","72","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-22",,,"0.00","0.0","0.0","93","73","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-23",,,"0.00","0.0","0.0","97","63","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-24",,,"0.00","0.0","0.0","100","63","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-25",,,"0.00","0.0","0.0","102","63","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-26",,,"0.00","0.0","0.0","102","67","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-27",,,"0.00","0.0","0.0","106","67","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-28",,,"0.00","0.0","0.0","105","68","94",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-29",,,"0.00","0.0","0.0",,,,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-09-30",,,"0.00","0.0","0.0","106","75","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-01",,,"0.00","0.0","0.0","105","67","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-02",,,"0.00","0.0","0.0","103","67","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-03",,,"0.00","0.0","0.0","103","65","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-04",,,"0.00","0.0","0.0","102","63","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-05",,,"0.00","0.0","0.0","103","66","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-06",,,"0.00","0.0","0.0","100","65","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-07",,,"0.00","0.0","0.0","100","64","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-08",,,"0.00","0.0","0.0",,,,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-09",,,"0.00","0.0","0.0","95","76","79",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-10",,,"0.00","0.0","0.0","95","76","79",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-11",,,"0.00","0.0","0.0","100","63","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-12",,,"0.00","0.0","0.0","99","63","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-13",,,"0.00","0.0","0.0","98","63","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-14",,,"0.00","0.0","0.0","92","66","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-15",,,"0.00","0.0","0.0","91","64","77",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-16",,,"0.00","0.0","0.0","91","62","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-17",,,"0.00","0.0","0.0","88","63","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-18",,,"0.00","0.0","0.0","88","62",,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-19",,,"0.40","0.0","0.0","69","47","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-20",,,"0.10","0.0","0.0","72","52","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-21",,,"0.00","0.0","0.0","77","50","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","2024-10-22",,,"0.00","0.0","0.0","82","52","65",,,,,,
